dealId,buyerId,dealSector,dealGeography,dealRevenue,dealEbitda,dealSize,buyerType,buyerSectorFocus,buyerGeographies,buyerMinDeal,buyerMaxDeal,buyerMinEbitda,buyerMaxEbitda,buyerDryPowder,buyerPastDeals,buyerSynergyPropensity,sectorMatch,geoMatch,sizeFit,dryPowderFit,activityLevel,ebitdaFit,pPursue,pNda,pIoi,outcomeStage,label
syn_d5,syn_b23,Software,Mexico,49.9694,2.5229,13.0635,Private Equity,Consumer|Software,US,55.119,438.812,4.293,37.028,920.969,11,0.3402,1,0,0,1.0,0.55,0,0.709061,0.227495,0.094078,Pursue,0
syn_d5,syn_b85,Software,Mexico,49.9694,2.5229,13.0635,Private Equity,Business Services|Manufacturing,US,13.503,79.197,1.0,6.548,215.973,23,0.2735,0,0,0,1.0,1.0,1,0.654686,0.206266,0.069743,Pursue,0
syn_d5,syn_b2,Software,Mexico,49.9694,2.5229,13.0635,Strategic,Healthcare,US|Canada,145.451,900.0,8.5,104.569,0.0,10,0.7954,0,0,0,0.65,0.5,0,0.425247,0.13559,0.030184,Pursue,0
syn_d5,syn_b125,Software,Mexico,49.9694,2.5229,13.0635,Private Equity,Healthcare|Business Services,US,25.372,142.329,1.317,11.804,358.718,20,0.4928,0,0,0,1.0,1.0,1,0.682547,0.18559,0.068467,No,0
syn_d5,syn_b224,Software,Mexico,49.9694,2.5229,13.0635,Strategic,Business Services|Consumer,US,67.112,600.0,3.747,70.873,0.0,14,0.8597,0,0,0,0.65,0.7,0,0.446617,0.147281,0.055719,No,0
syn_d5,syn_b229,Software,Mexico,49.9694,2.5229,13.0635,Private Equity,Consumer|Software,US|Canada,136.587,769.123,8.357,86.83,1330.031,12,0.3041,1,0,0,1.0,0.6,0,0.583402,0.2164,0.077396,NDA,0
syn_d5,syn_b64,Software,Mexico,49.9694,2.5229,13.0635,Private Equity,Healthcare,US,93.714,348.673,4.733,31.52,455.719,23,0.4308,0,0,0,1.0,1.0,0,0.63425,0.148893,0.044198,Pursue,0
syn_d5,syn_b42,Software,Mexico,49.9694,2.5229,13.0635,Private Equity,Software,US,45.538,154.296,3.04,12.791,339.66,22,0.4825,1,0,0,1.0,1.0,0,0.723393,0.195597,0.08764,No,0
syn_d5,syn_b82,Software,Mexico,49.9694,2.5229,13.0635,Private Equity,Consumer,US,125.009,634.109,7.152,62.092,1220.076,28,0.3442,0,0,0,1.0,1.0,0,0.538555,0.144171,0.036236,Pursue,0
syn_d6,syn_b5,Manufacturing,Mexico,42.4548,8.6421,89.7841,Private Equity,Business Services|Manufacturing,US|Canada,27.502,96.491,1.808,12.145,169.626,21,0.2916,1,0,1,0.188927,1.0,1,0.808148,0.480693,0.356766,No,0
syn_d6,syn_b143,Manufacturing,Mexico,42.4548,8.6421,89.7841,Private Equity,Consumer|Healthcare,US,33.731,121.781,1.998,9.591,345.809,15,0.3299,0,0,1,0.385156,0.75,1,0.702629,0.22189,0.088437,Pursue,0
syn_d6,syn_b52,Manufacturing,Mexico,42.4548,8.6421,89.7841,Strategic,Manufacturing|Consumer,US,62.586,400.0,3.487,63.111,0.0,16,0.6942,1,0,1,0.65,0.8,1,0.845507,0.362525,0.163088,No,0
syn_d6,syn_b1,Manufacturing,Mexico,42.4548,8.6421,89.7841,Private Equity,Software|Other,US,11.244,56.774,1.0,4.816,153.186,8,0.2727,1,0,0,0.170616,0.4,0,0.538503,0.203539,0.060863,Pursue,0
syn_d6,syn_b147,Manufacturing,Mexico,42.4548,8.6421,89.7841,Private Equity,Consumer|Manufacturing,US,64.566,218.771,4.226,31.247,376.846,18,0.3464,1,0,1,0.419725,0.9,1,0.823792,0.565084,0.39161,No,0
syn_d6,syn_b67,Manufacturing,Mexico,42.4548,8.6421,89.7841,Private Equity,Software,US|Mexico,65.194,322.846,3.746,25.804,553.797,23,0.3523,0,1,1,0.61681,1.0,1,0.852369,0.55641,0.347291,Pursue,0
syn_d6,syn_b15,Manufacturing,Mexico,42.4548,8.6421,89.7841,Private Equity,Business Services,US,29.748,114.483,1.993,14.731,274.347,29,0.4109,0,0,1,0.305563,1.0,1,0.707318,0.245445,0.108953,Pursue,0
syn_d6,syn_b152,Manufacturing,Mexico,42.4548,8.6421,89.7841,Strategic,Consumer,US|Canada,60.727,400.0,4.358,33.787,0.0,13,0.731,0,0,1,0.65,0.65,1,0.824952,0.481992,0.24893,Pursue,0
syn_d6,syn_b46,Manufacturing,Mexico,42.4548,8.6421,89.7841,Private Equity,Healthcare,US|UK,139.433,800.0,7.224,97.541,1947.203,27,0.2609,0,0,0,1.0,1.0,1,0.748066,0.346623,0.151348,NDA,0
syn_d6,syn_b79,Manufacturing,Mexico,42.4548,8.6421,89.7841,Private Equity,Software,US|UK,88.029,295.8,6.787,31.785,411.891,27,0.3046,0,0,1,0.458757,1.0,1,0.751604,0.371121,0.18867,Pursue,0
syn_d6,syn_b184,Manufacturing,Mexico,42.4548,8.6421,89.7841,Strategic,Healthcare|Manufacturing,US|UK,25.0,250.0,1.372,21.679,0.0,23,0.6541,1,0,1,0.65,1.0,1,0.863401,0.581663,0.437673,NDA,0
syn_d6,syn_b140,Manufacturing,Mexico,42.4548,8.6421,89.7841,Strategic,Software,US|Europe,30.021,250.0,1.766,36.467,0.0,24,0.8842,0,0,1,0.65,1.0,1,0.765879,0.460292,0.296492,NDA,0
syn_d6,syn_b71,Manufacturing,Mexico,42.4548,8.6421,89.7841,Private Equity,Healthcare|Business Services|Software,US,84.652,364.558,6.402,44.884,591.138,9,0.4743,0,0,1,0.6584,0.45,1,0.683351,0.284503,0.138546,IOI,1
syn_d6,syn_b235,Manufacturing,Mexico,42.4548,8.6421,89.7841,Private Equity,Business Services,US|Europe,101.486,800.0,8.336,73.006,957.881,7,0.2811,0,0,0,1.0,0.35,1,0.645523,0.181655,0.097875,Pursue,0
syn_d6,syn_b83,Manufacturing,Mexico,42.4548,8.6421,89.7841,Private Equity,Software,US|UK,63.485,240.901,3.263,31.539,368.058,13,0.4375,0,0,1,0.409937,0.65,1,0.778037,0.374674,0.176586,IOI,1
syn_d6,syn_b66,Manufacturing,Mexico,42.4548,8.6421,89.7841,Private Equity,Healthcare|Manufacturing,US,180.333,707.639,10.144,58.191,1063.019,19,0.3071,1,0,0,1.0,0.95,0,0.733449,0.351844,0.163752,No,0
syn_d6,syn_b62,Manufacturing,Mexico,42.4548,8.6421,89.7841,Strategic,Healthcare|Software,US,142.824,900.0,9.39,102.714,0.0,19,0.7389,0,0,0,0.65,0.95,0,0.607544,0.217151,0.085357,NDA,0
syn_d6,syn_b68,Manufacturing,Mexico,42.4548,8.6421,89.7841,Private Equity,Healthcare,US,12.88,82.092,1.0,9.557,136.539,20,0.254,0,0,0,0.152075,1.0,1,0.642404,0.225513,0.088347,No,0
syn_d6,syn_b214,Manufacturing,Mexico,42.4548,8.6421,89.7841,Private Equity,Consumer,US,94.258,524.433,7.734,54.688,823.265,7,0.3072,0,0,0,0.916939,0.35,1,0.694664,0.260964,0.080593,No,0
syn_d6,syn_b113,Manufacturing,Mexico,42.4548,8.6421,89.7841,Private Equity,Business Services,US,128.556,638.045,9.126,51.885,1343.252,11,0.4266,0,0,0,1.0,0.55,0,0.60333,0.149872,0.045384,NDA,0
syn_d6,syn_b24,Manufacturing,Mexico,42.4548,8.6421,89.7841,Private Equity,Software,US,68.988,417.108,3.868,56.089,552.291,8,0.3164,0,0,1,0.615133,0.4,1,0.737987,0.340512,0.141687,Pursue,0
syn_d6,syn_b135,Manufacturing,Mexico,42.4548,8.6421,89.7841,Private Equity,Manufacturing,US,101.557,425.647,7.511,34.124,640.51,29,0.2684,1,0,0,0.713389,1.0,1,0.788376,0.445799,0.238456,No,0
syn_d6,syn_b163,Manufacturing,Mexico,42.4548,8.6421,89.7841,Strategic,Business Services|Other,US|Canada,30.383,250.0,1.705,22.442,0.0,22,0.6691,1,0,1,0.65,1.0,1,0.765888,0.467924,0.346145,IOI,1
syn_d6,syn_b127,Manufacturing,Mexico,42.4548,8.6421,89.7841,Private Equity,Business Services,US|UK,34.424,208.279,2.492,20.809,324.459,20,0.3885,0,0,1,0.361377,1.0,1,0.750254,0.378642,0.208526,Pursue,0
syn_d6,syn_b220,Manufacturing,Mexico,42.4548,8.6421,89.7841,Strategic,Healthcare|Other,US,44.406,250.0,2.49,20.937,0.0,19,0.7284,1,0,1,0.65,0.95,1,0.874772,0.580456,0.4248,IOI,1
syn_d7,syn_b10,Manufacturing,US,26.8104,0.5593,3.389,Private Equity,Manufacturing,US|Europe,80.598,501.129,4.743,40.735,1063.394,13,0.3011,1,1,0,1.0,0.65,0,0.830773,0.492208,0.289694,No,0
syn_d7,syn_b213,Manufacturing,US,26.8104,0.5593,3.389,Private Equity,Manufacturing|Consumer,US|Canada,57.398,466.678,3.637,72.247,910.895,16,0.268,1,1,0,1.0,0.8,0,0.766987,0.419465,0.254414,IOI,1
syn_d7,syn_b91,Manufacturing,US,26.8104,0.5593,3.389,Private Equity,Consumer|Business Services|Healthcare|Other,US,31.583,193.919,2.375,16.397,402.932,18,0.3539,1,1,0,1.0,0.9,0,0.801569,0.4783,0.262391,IOI,1
syn_d7,syn_b32,Manufacturing,US,26.8104,0.5593,3.389,Private Equity,Business Services,US,42.109,159.042,3.346,12.711,206.54,29,0.3725,0,1,0,1.0,1.0,0,0.790084,0.258562,0.135769,IOI,1
syn_d7,syn_b169,Manufacturing,US,26.8104,0.5593,3.389,Private Equity,Software|Consumer,US,70.958,350.545,3.683,32.466,763.87,14,0.3732,0,1,0,1.0,0.7,0,0.785983,0.340932,0.118607,Pursue,0
syn_d7,syn_b237,Manufacturing,US,26.8104,0.5593,3.389,Private Equity,Business Services|Software,US|Mexico,139.348,571.324,8.708,45.854,916.733,12,0.4115,0,1,0,1.0,0.6,0,0.792176,0.355272,0.15142,Pursue,0
syn_d7,syn_b54,Manufacturing,US,26.8104,0.5593,3.389,Private Equity,Healthcare,US|Canada,32.258,136.633,1.879,15.004,383.454,22,0.3376,0,1,0,1.0,1.0,0,0.783711,0.316411,0.158497,NDA,0
syn_d7,syn_b168,Manufacturing,US,26.8104,0.5593,3.389,Strategic,Manufacturing,US,56.096,600.0,2.916,53.501,0.0,22,0.8843,1,1,0,0.65,1.0,0,0.816518,0.439702,0.281118,Pursue,0
syn_d7,syn_b241,Manufacturing,US,26.8104,0.5593,3.389,Private Equity,Healthcare|Manufacturing|Business Services,US,22.378,166.105,1.631,16.277,456.256,26,0.4709,1,1,0,1.0,1.0,0,0.829885,0.528421,0.404151,Pursue,0
syn_d7,syn_b135,Manufacturing,US,26.8104,0.5593,3.389,Private Equity,Manufacturing,US,101.557,425.647,7.511,34.124,640.51,29,0.2684,1,1,0,1.0,1.0,0,0.831544,0.472898,0.295972,Pursue,0
syn_d7,syn_b242,Manufacturing,US,26.8104,0.5593,3.389,Strategic,Healthcare|Manufacturing,US|UK,26.255,250.0,1.364,24.295,0.0,23,0.7053,1,1,0,0.65,1.0,0,0.825514,0.498456,0.373226,NDA,0
syn_d7,syn_b19,Manufacturing,US,26.8104,0.5593,3.389,Private Equity,Software|Manufacturing|Other,US|UK,43.717,184.445,2.288,14.419,259.024,24,0.3865,1,1,0,1.0,1.0,0,0.72364,0.466149,0.328667,IOI,1
syn_d7,syn_b75,Manufacturing,US,26.8104,0.5593,3.389,Private Equity,Healthcare,US,51.561,326.481,3.138,27.698,421.91,19,0.3556,0,1,0,1.0,0.95,0,0.773022,0.231946,0.122917,IOI,1
syn_d7,syn_b126,Manufacturing,US,26.8104,0.5593,3.389,Private Equity,Consumer|Business Services,US,32.612,260.874,2.093,39.548,311.749,13,0.4197,0,1,0,1.0,0.65,0,0.734375,0.280007,0.132071,No,0
syn_d7,syn_b90,Manufacturing,US,26.8104,0.5593,3.389,Strategic,Healthcare,US,54.84,400.0,3.893,59.131,0.0,13,0.851,0,1,0,0.65,0.65,0,0.770842,0.310595,0.192381,IOI,1
syn_d7,syn_b5,Manufacturing,US,26.8104,0.5593,3.389,Private Equity,Business Services|Manufacturing,US|Canada,27.502,96.491,1.808,12.145,169.626,21,0.2916,1,1,0,1.0,1.0,0,0.85731,0.489473,0.276921,No,0
syn_d7,syn_b193,Manufacturing,US,26.8104,0.5593,3.389,Private Equity,Consumer|Business Services,US,210.704,800.0,11.882,128.734,3803.138,28,0.4593,0,1,0,1.0,1.0,0,0.829531,0.35798,0.207103,NDA,0
syn_d7,syn_b201,Manufacturing,US,26.8104,0.5593,3.389,Private Equity,Consumer,US|Canada,31.262,186.199,2.125,29.089,409.288,19,0.3098,0,1,0,1.0,0.95,0,0.746183,0.318485,0.138627,Pursue,0
syn_d7,syn_b128,Manufacturing,US,26.8104,0.5593,3.389,Private Equity,Consumer,US|Europe,73.783,338.494,4.67,50.888,465.425,29,0.2979,0,1,0,1.0,1.0,0,0.674698,0.252101,0.085164,Pursue,0
syn_d7,syn_b228,Manufacturing,US,26.8104,0.5593,3.389,Private Equity,Consumer,US|Canada,136.123,627.464,9.823,86.856,803.892,14,0.4555,0,1,0,1.0,0.7,0,0.727054,0.348974,0.167485,No,0
syn_d7,syn_b24,Manufacturing,US,26.8104,0.5593,3.389,Private Equity,Software,US,68.988,417.108,3.868,56.089,552.291,8,0.3164,0,1,0,1.0,0.4,0,0.656019,0.198327,0.067795,Pursue,0
syn_d7,syn_b52,Manufacturing,US,26.8104,0.5593,3.389,Strategic,Manufacturing|Consumer,US,62.586,400.0,3.487,63.111,0.0,16,0.6942,1,1,0,0.65,0.8,0,0.767906,0.429852,0.173599,Pursue,0
syn_d7,syn_b125,Manufacturing,US,26.8104,0.5593,3.389,Private Equity,Healthcare|Business Services,US,25.372,142.329,1.317,11.804,358.718,20,0.4928,0,1,0,1.0,1.0,0,0.675979,0.278226,0.095029,No,0
syn_d7,syn_b72,Manufacturing,US,26.8104,0.5593,3.389,Strategic,Software|Healthcare,US,25.0,150.0,1.601,13.05,0.0,23,0.6964,0,1,0,0.65,1.0,0,0.61766,0.211923,0.070761,Pursue,0
syn_d7,syn_b222,Manufacturing,US,26.8104,0.5593,3.389,Strategic,Healthcare|Consumer,US|Europe,37.344,400.0,2.012,47.523,0.0,18,0.7341,0,1,0,0.65,0.9,0,0.618839,0.191287,0.063629,Pursue,0
syn_d8,syn_b79,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Software,US|UK,88.029,295.8,6.787,31.785,411.891,27,0.3046,0,0,0,1.0,1.0,0,0.524282,0.168548,0.084079,Pursue,0
syn_d8,syn_b2,Other,Mexico,21.6279,4.4326,37.818,Strategic,Healthcare,US|Canada,145.451,900.0,8.5,104.569,0.0,10,0.7954,0,0,0,0.65,0.5,0,0.508449,0.144473,0.04647,Pursue,0
syn_d8,syn_b77,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Consumer,US|Canada,22.519,147.539,1.166,13.932,363.623,6,0.4436,0,0,1,0.961508,0.3,1,0.771441,0.443105,0.21371,No,0
syn_d8,syn_b126,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Consumer|Business Services,US,32.612,260.874,2.093,39.548,311.749,13,0.4197,0,0,1,0.824341,0.65,1,0.633712,0.312949,0.189291,IOI,1
syn_d8,syn_b155,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Healthcare|Business Services,US,26.49,194.477,2.185,20.517,322.547,27,0.3928,0,0,1,0.852893,1.0,1,0.869932,0.538033,0.299575,Pursue,0
syn_d8,syn_b5,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Business Services|Manufacturing,US|Canada,27.502,96.491,1.808,12.145,169.626,21,0.2916,0,0,1,0.448533,1.0,1,0.619982,0.288053,0.124527,No,0
syn_d8,syn_b244,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Software|Healthcare,US|Europe,28.049,178.857,1.646,17.992,488.993,10,0.3211,0,0,1,1.0,0.5,1,0.795686,0.341437,0.16519,No,0
syn_d8,syn_b29,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Software|Business Services,US,89.928,447.057,6.293,70.482,593.864,25,0.4111,0,0,0,1.0,1.0,0,0.573035,0.215397,0.058853,Pursue,0
syn_d8,syn_b225,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Healthcare,US,27.031,197.854,1.476,23.287,337.564,21,0.4551,0,0,1,0.892602,1.0,1,0.692592,0.373674,0.154602,Pursue,0
syn_d8,syn_b208,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Manufacturing,US|Europe,9.88,36.869,1.0,4.925,75.0,25,0.2643,0,0,0,0.198318,1.0,1,0.54166,0.162362,0.073115,NDA,0
syn_d8,syn_b122,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Business Services,US,22.104,128.903,1.256,12.193,322.232,23,0.4327,0,0,1,0.85206,1.0,1,0.800985,0.340123,0.167222,IOI,1
syn_d8,syn_b108,Other,Mexico,21.6279,4.4326,37.818,Strategic,Software,US,94.138,600.0,4.912,62.498,0.0,18,0.8678,0,0,0,0.65,0.9,0,0.533087,0.237189,0.070669,Pursue,0
syn_d8,syn_b106,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Consumer,US|UK,90.784,303.32,4.9,42.157,437.356,17,0.3825,0,0,0,1.0,0.85,0,0.700992,0.212411,0.06268,No,0
syn_d8,syn_b246,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Software,US|Europe,79.912,282.92,6.602,38.134,488.925,22,0.4561,0,0,0,1.0,1.0,0,0.664874,0.264598,0.110709,Pursue,0
syn_d8,syn_b248,Other,Mexico,21.6279,4.4326,37.818,Strategic,Business Services|Healthcare,US,42.203,400.0,3.198,39.527,0.0,9,0.6895,0,0,0,0.65,0.45,1,0.547848,0.250591,0.13179,NDA,0
syn_d8,syn_b118,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Consumer,US|Canada,134.069,636.747,7.883,66.601,1185.385,24,0.4597,0,0,0,1.0,1.0,0,0.525861,0.245287,0.104312,Pursue,0
syn_d8,syn_b38,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Manufacturing,US|UK,21.552,114.882,1.725,15.599,200.623,20,0.4508,0,0,1,0.530496,1.0,1,0.754454,0.388976,0.225066,NDA,0
syn_d8,syn_b86,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Consumer,US,22.338,110.318,1.785,10.83,133.095,29,0.4775,0,0,1,0.351936,1.0,1,0.71583,0.415788,0.250409,No,0
syn_d8,syn_b140,Other,Mexico,21.6279,4.4326,37.818,Strategic,Software,US|Europe,30.021,250.0,1.766,36.467,0.0,24,0.8842,0,0,1,0.65,1.0,1,0.748602,0.448486,0.296579,Pursue,0
syn_d8,syn_b55,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Healthcare,US|Canada|Europe,70.05,328.432,4.572,31.911,568.962,23,0.4119,0,0,0,1.0,1.0,0,0.622738,0.24257,0.107356,Pursue,0
syn_d8,syn_b22,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Software,US|Europe,163.294,625.342,9.192,66.108,743.534,23,0.4411,0,0,0,1.0,1.0,0,0.615326,0.29439,0.123467,Pursue,0
syn_d8,syn_b91,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Consumer|Business Services|Healthcare|Other,US,31.583,193.919,2.375,16.397,402.932,18,0.3539,1,0,1,1.0,0.9,1,0.870554,0.529118,0.270052,Pursue,0
syn_d8,syn_b101,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Healthcare,US,24.43,149.934,1.711,11.612,181.953,22,0.3729,0,0,1,0.481128,1.0,1,0.690615,0.314923,0.193566,No,0
syn_d8,syn_b217,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Manufacturing,US|Mexico|UK,140.248,576.842,7.452,54.298,1499.231,6,0.4144,0,1,0,1.0,0.3,0,0.594056,0.288621,0.122214,Pursue,0
syn_d8,syn_b120,Other,Mexico,21.6279,4.4326,37.818,Private Equity,Manufacturing,US|UK,15.833,80.6,1.196,6.27,194.271,29,0.4193,0,0,1,0.5137,1.0,1,0.703194,0.419218,0.196035,Pursue,0
syn_d9,syn_b172,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Consumer,US,110.036,402.138,6.66,37.937,1132.84,10,0.3115,0,0,0,1.0,0.5,1,0.716822,0.285439,0.125741,IOI,1
syn_d9,syn_b238,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Business Services|Healthcare,US,20.792,90.417,1.307,11.408,182.934,12,0.4644,0,0,1,0.229648,0.6,1,0.620192,0.34143,0.146427,NDA,0
syn_d9,syn_b231,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Business Services,US,54.48,285.917,3.286,47.299,391.728,11,0.4661,0,0,1,0.491759,0.55,1,0.739154,0.272209,0.12491,Pursue,0
syn_d9,syn_b74,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Manufacturing|Business Services,US,91.11,377.002,5.306,61.362,418.904,12,0.3401,1,0,0,0.525875,0.6,1,0.604257,0.227462,0.121001,No,0
syn_d9,syn_b35,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Business Services|Other,US|Mexico,7.269,34.742,1.0,3.754,89.753,13,0.4415,1,0,0,0.112672,0.65,0,0.605483,0.303909,0.107255,No,0
syn_d9,syn_b55,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Healthcare,US|Canada|Europe,70.05,328.432,4.572,31.911,568.962,23,0.4119,0,1,1,0.714251,1.0,1,0.874459,0.440184,0.247041,IOI,1
syn_d9,syn_b87,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Healthcare|Business Services,US,155.689,537.952,12.738,43.265,619.801,7,0.3882,0,0,0,0.778072,0.35,0,0.466925,0.193865,0.070962,Pursue,0
syn_d9,syn_b175,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Business Services|Consumer,US,58.566,217.993,4.464,22.679,327.151,26,0.3368,0,0,1,0.410692,1.0,1,0.667623,0.373506,0.163651,No,0
syn_d9,syn_b17,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Healthcare,US|Mexico,46.673,223.283,2.537,30.656,352.665,17,0.3198,0,0,1,0.442721,0.85,1,0.700884,0.391742,0.216681,IOI,1
syn_d9,syn_b237,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Business Services|Software,US|Mexico,139.348,571.324,8.708,45.854,916.733,12,0.4115,0,0,0,1.0,0.6,0,0.567245,0.117724,0.042681,No,0
syn_d9,syn_b106,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Consumer,US|UK,90.784,303.32,4.9,42.157,437.356,17,0.3825,0,0,0,0.549039,0.85,1,0.575746,0.187354,0.056474,Pursue,0
syn_d9,syn_b18,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Manufacturing,US,76.449,533.636,5.937,74.842,1073.017,21,0.3096,1,0,1,1.0,1.0,1,0.840141,0.516492,0.380668,IOI,1
syn_d9,syn_b129,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Healthcare,US|UK,177.066,800.0,13.269,71.314,1542.524,28,0.4677,0,0,0,1.0,1.0,0,0.585246,0.153261,0.047902,No,0
syn_d9,syn_b1,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Software|Other,US,11.244,56.774,1.0,4.816,153.186,8,0.2727,1,0,0,0.192303,0.4,0,0.405046,0.165884,0.048732,No,0
syn_d9,syn_b219,Manufacturing,Canada,95.6874,8.1749,79.6585,Strategic,Manufacturing,US,76.366,600.0,5.337,64.818,0.0,24,0.801,1,0,1,0.65,1.0,1,0.858413,0.496744,0.225223,Pursue,0
syn_d9,syn_b147,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Consumer|Manufacturing,US,64.566,218.771,4.226,31.247,376.846,18,0.3464,1,0,1,0.473077,0.9,1,0.835717,0.431187,0.222994,NDA,0
syn_d9,syn_b171,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Manufacturing,US,52.212,224.193,3.454,26.918,478.047,18,0.4741,1,0,1,0.60012,0.9,1,0.814034,0.426431,0.315368,Pursue,0
syn_d9,syn_b61,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Software,US,10.718,88.738,1.0,12.17,99.95,20,0.3729,0,0,1,0.125473,1.0,1,0.629423,0.326918,0.116412,IOI,1
syn_d9,syn_b148,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Healthcare,US|Europe,28.577,161.622,1.59,13.497,247.917,29,0.2502,0,0,1,0.311225,1.0,1,0.77967,0.367943,0.152015,Pursue,0
syn_d9,syn_b111,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Business Services|Manufacturing,US|Canada,16.793,138.359,1.127,16.58,247.754,28,0.349,1,1,1,0.31102,1.0,1,0.844549,0.580884,0.424611,Pursue,0
syn_d9,syn_b104,Manufacturing,Canada,95.6874,8.1749,79.6585,Strategic,Business Services|Manufacturing,US|UK,82.895,600.0,5.681,50.404,0.0,8,0.88,1,0,0,0.65,0.4,1,0.778124,0.459278,0.198152,IOI,1
syn_d9,syn_b245,Manufacturing,Canada,95.6874,8.1749,79.6585,Strategic,Healthcare|Consumer,US,77.794,900.0,5.701,94.219,0.0,4,0.7883,0,0,1,0.65,0.2,1,0.723242,0.380312,0.104075,IOI,1
syn_d9,syn_b235,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Business Services,US|Europe,101.486,800.0,8.336,73.006,957.881,7,0.2811,0,0,0,1.0,0.35,0,0.68003,0.154023,0.041062,Pursue,0
syn_d9,syn_b187,Manufacturing,Canada,95.6874,8.1749,79.6585,Strategic,Software|Consumer,US,25.0,150.0,1.37,20.195,0.0,24,0.6715,0,0,1,0.65,1.0,1,0.788508,0.387999,0.22025,No,0
syn_d9,syn_b71,Manufacturing,Canada,95.6874,8.1749,79.6585,Private Equity,Healthcare|Business Services|Software,US,84.652,364.558,6.402,44.884,591.138,9,0.4743,0,0,0,0.74209,0.45,1,0.533501,0.192895,0.087688,No,0
syn_d10,syn_b195,Consumer,Europe,10.1558,2.6913,14.8554,Private Equity,Manufacturing|Software,US|Europe,30.818,152.229,1.781,19.732,365.039,13,0.2634,0,1,0,1.0,0.65,1,0.800921,0.475661,0.28579,NDA,0
syn_d10,syn_b18,Consumer,Europe,10.1558,2.6913,14.8554,Private Equity,Manufacturing,US,76.449,533.636,5.937,74.842,1073.017,21,0.3096,0,0,0,1.0,1.0,0,0.64176,0.206225,0.116846,No,0
syn_d10,syn_b146,Consumer,Europe,10.1558,2.6913,14.8554,Strategic,Business Services,US|UK,38.285,250.0,2.712,38.566,0.0,13,0.6943,0,0,0,0.65,0.65,0,0.647185,0.249705,0.080069,No,0
syn_d10,syn_b186,Consumer,Europe,10.1558,2.6913,14.8554,Private Equity,Business Services|Consumer,US,22.509,161.242,1.646,20.769,383.388,22,0.377,1,0,0,1.0,1.0,1,0.838359,0.499617,0.369193,IOI,1
syn_d10,syn_b185,Consumer,Europe,10.1558,2.6913,14.8554,Strategic,Software|Manufacturing,US|Europe,34.134,250.0,2.658,22.37,0.0,14,0.7386,0,1,0,0.65,0.7,1,0.781194,0.430178,0.220821,Pursue,0
syn_d10,syn_b14,Consumer,Europe,10.1558,2.6913,14.8554,Private Equity,Software,US,50.297,237.041,3.092,25.362,377.421,24,0.3631,0,0,0,1.0,1.0,0,0.635691,0.205315,0.085363,No,0
syn_d10,syn_b221,Consumer,Europe,10.1558,2.6913,14.8554,Private Equity,Manufacturing,US,15.353,91.456,1.036,10.576,114.263,18,0.3437,0,0,0,0.769168,0.9,1,0.640014,0.280542,0.117957,IOI,1
syn_d10,syn_b121,Consumer,Europe,10.1558,2.6913,14.8554,Private Equity,Software,US|Canada,45.295,221.646,3.602,36.481,419.42,18,0.292,0,0,0,1.0,0.9,0,0.735557,0.261191,0.142313,No,0
